Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured,Operations,Incident Type
1517119,"September 30, 2019",Michigan,Battle Creek,Parkway Dr and Washington Ave,0,1,View Incident View Source,accidental-injuries
1514977,"September 29, 2019",Tennessee,Memphis,3300 block of Lamphier Ave,0,2,View Incident View Source,accidental-injuries
1515840,"September 29, 2019",Ohio,Cincinnati,Oak St,0,1,View Incident View Source,accidental-injuries
1515332,"September 29, 2019",Nebraska,Omaha,3301 N 59th St,0,1,View Incident View Source,accidental-injuries
1517329,"September 29, 2019",Oregon,Medford,1600 N Riverside Ave,0,1,View Incident View Source,accidental-injuries
1516010,"September 29, 2019",North Carolina,Raleigh,Herndon Village Way,0,1,View Incident View Source,accidental-injuries
1517121,"September 28, 2019",South Carolina,Myrtle Beach (Surfside Beach),6001 S Kings Hwy,0,1,View Incident View Source,accidental-injuries
1514853,"September 28, 2019",Oklahoma,Tulsa,E 45th Pl N and N Frankfort Pl,0,1,View Incident View Source,accidental-injuries
1515149,"September 28, 2019",Florida,Miami,SW 122nd St,0,1,View Incident View Source,accidental-injuries
1516318,"September 28, 2019",Massachusetts,Dracut,62 Forest Park Rd,0,1,View Incident View Source,accidental-injuries
1514183,"September 27, 2019",Oregon,Portland,7000 NE Airport Way,0,1,View Incident View Source,accidental-injuries
1514882,"September 27, 2019",Maryland,Baltimore,800 block of Clintwood Ct,0,1,View Incident View Source,accidental-injuries
1514447,"September 26, 2019",California,Lucerne Valley,,0,1,View Incident View Source,accidental-injuries
1514250,"September 26, 2019",Wisconsin,Milwaukee,1350 E Locust St,0,1,View Incident View Source,accidental-injuries
1516063,"September 26, 2019",Arkansas,Hot Springs National Park (Hot Springs),100 block of Pinewood St,0,1,View Incident View Source,accidental-injuries
1513922,"September 26, 2019",California,Mountain View,700 block of San Carlos Ave,0,1,View Incident View Source,accidental-injuries
1513593,"September 26, 2019",Kentucky,Louisville,2200 block of Rowan St,0,1,View Incident View Source,accidental-injuries
1518491,"September 26, 2019",Ohio,Cambridge,Cooks Run Rd,0,1,View Incident View Source,accidental-injuries
1513731,"September 25, 2019",Florida,Brooksville,18900 Cortez Rd,0,1,View Incident View Source,accidental-injuries
1511861,"September 24, 2019",Ohio,Hamilton,900 block of Hanover St,0,1,View Incident View Source,accidental-injuries
1523142,"September 23, 2019",Texas,Longview,1200 block of S High St,0,1,View Incident View Source,accidental-injuries
1512670,"September 23, 2019",Ohio,Ashtabula,,0,1,View Incident View Source,accidental-injuries
1510614,"September 23, 2019",Nebraska,North Platte,100 block of E 12th St,0,1,View Incident View Source,accidental-injuries
1512046,"September 23, 2019",Illinois,Decatur,400 block of E. Condit St,0,1,View Incident View Source,accidental-injuries
1510020,"September 22, 2019",Texas,San Antonio,12018 Perrin Beitel Rd,0,2,View Incident View Source,accidental-injuries
1510857,"September 22, 2019",Ohio,Springfield,1053 Selma Rd,0,1,View Incident View Source,accidental-injuries
1509882,"September 22, 2019",Florida,Fort Lauderdale,307 SW 2nd St,0,2,View Incident View Source,accidental-injuries
1510131,"September 22, 2019",Virginia,Richmond,1200 block of N 1st St,0,1,View Incident View Source,accidental-injuries
1510016,"September 22, 2019",California,San Gabriel,Duarte Rd and San Gabriel Blvd,0,1,View Incident View Source,accidental-injuries
1510433,"September 22, 2019",Texas,San Antonio,1300 block of Alametos St,0,1,View Incident View Source,accidental-injuries
1511211,"September 22, 2019",Ohio,Akron,1700 block of S Main St,0,1,View Incident View Source,accidental-injuries
1510990,"September 21, 2019",Virginia,Norfolk,1400 block of Gabriel Dr,0,1,View Incident View Source,accidental-injuries
1508328,"September 20, 2019",South Carolina,Orangeburg,300 College St NE,0,2,View Incident View Source,accidental-injuries
1508681,"September 20, 2019",Ohio,Dayton (Riverside),2500 block of Warrendale,0,1,View Incident View Source,accidental-injuries
1510123,"September 20, 2019",Louisiana,Hammond,45000 block of Rogers Road,1,2,View Incident View Source,accidental-injuries
1508982,"September 20, 2019",Wisconsin,Milwaukee,N 91st St and Appleton Ave,0,1,View Incident View Source,accidental-injuries
1508966,"September 20, 2019",Wisconsin,Milwaukee,N 31st St and W Saint Paul Ave,0,1,View Incident View Source,accidental-injuries
1509214,"September 20, 2019",California,Montebello,7533 Telegraph Rd,0,1,View Incident View Source,accidental-injuries
1511221,"September 20, 2019",Tennessee,Memphis,2835 Kirby Pkwy,0,1,View Incident View Source,accidental-injuries
1508171,"September 19, 2019",California,Long Beach,5103 Pacific Coast Hwy,1,1,View Incident View Source,accidental-injuries
1509396,"September 19, 2019",Ohio,Columbus,Rodell Rd and Tremaine Rd,0,1,View Incident View Source,accidental-injuries
1507518,"September 19, 2019",North Carolina,Granite Falls,Ike Starnes Rd,0,1,View Incident View Source,accidental-injuries
1508103,"September 19, 2019",Illinois,Chicago,8500 block of S Avalon Ave,0,1,View Incident View Source,accidental-injuries
1506430,"September 18, 2019",Florida,Lawtey,Co Rd 200A,0,1,View Incident View Source,accidental-injuries
1507018,"September 17, 2019",Oregon,Prineville,SE Garner St,0,1,View Incident View Source,accidental-injuries
1505397,"September 16, 2019",California,Apple Valley,20000 block of Sitting Bull Rd,0,1,View Incident View Source,accidental-injuries
1504831,"September 16, 2019",Indiana,Indianapolis,4512 Jamestown Ct,0,1,View Incident View Source,accidental-injuries
1504828,"September 16, 2019",New Jersey,Trenton,250 Chambers St,1,1,View Incident View Source,accidental-injuries
1505191,"September 16, 2019",Ohio,Dayton,800 block of Danner Ave,0,1,View Incident View Source,accidental-injuries
1505420,"September 15, 2019",New Hampshire,Keene,19 Ferry Brook Rd,0,2,View Incident View Source,accidental-injuries
1505270,"September 15, 2019",Michigan,Saginaw,2100 block of Robinwood Ave,0,1,View Incident View Source,accidental-injuries
1504579,"September 15, 2019",Texas,Arlington,1409 Cloyne Dr,1,1,View Incident View Source,accidental-injuries
1504881,"September 15, 2019",Pennsylvania,Stroudsburg,103 Kraemer Ave,0,1,View Incident View Source,accidental-injuries
1504420,"September 15, 2019",Illinois,Chicago,220 W. Garfield Blvd,0,1,View Incident View Source,accidental-injuries
1504589,"September 15, 2019",Texas,Arlington,3800 block of Mahonia Way,0,1,View Incident View Source,accidental-injuries
1506323,"September 14, 2019",Oregon,Pendleton,,0,1,View Incident View Source,accidental-injuries
1504267,"September 14, 2019",Georgia,Statesboro,122 Lanier Dr,0,2,View Incident View Source,accidental-injuries
1503403,"September 13, 2019",Texas,Fort Worth,4100 block of Valentine St,0,1,View Incident View Source,accidental-injuries
1503313,"September 13, 2019",Rhode Island,Providence,124 Regent Ave,0,1,View Incident View Source,accidental-injuries
1504023,"September 13, 2019",California,Oakland,1400 block of Eighth St,0,1,View Incident View Source,accidental-injuries
1504020,"September 13, 2019",California,Oakland,800 block of Poplar Way,0,1,View Incident View Source,accidental-injuries
1503526,"September 13, 2019",Ohio,Cincinnati,1990 Westwood Northern Blvd,0,3,View Incident View Source,accidental-injuries
1502903,"September 12, 2019",Ohio,Cincinnati,1900 block of Westwood Northern Blvd,0,1,View Incident View Source,accidental-injuries
1501433,"September 11, 2019",Florida,Orlando,14500 Wewahootee Rd,0,1,View Incident View Source,accidental-injuries
1502387,"September 11, 2019",Indiana,Indianapolis,1500 N Ritter Ave,0,1,View Incident View Source,accidental-injuries
1502126,"September 11, 2019",Pennsylvania,Pittsburgh,20 block of Bedford Square,0,1,View Incident View Source,accidental-injuries
1501128,"September 10, 2019",Missouri,Saint Louis,4200 block of Nebraska Ave,0,1,View Incident View Source,accidental-injuries
1505171,"September 10, 2019",Pennsylvania,Boswell,900 block of Boswell Heights Dr,0,1,View Incident View Source,accidental-injuries
1501152,"September 10, 2019",Pennsylvania,Philadelphia,2500 block of N 9th St,1,1,View Incident View Source,accidental-injuries
1501150,"September 10, 2019",Pennsylvania,Chester,400 block of Highland Ave,0,1,View Incident View Source,accidental-injuries
1501256,"September 10, 2019",Oregon,Portland,1200 block of SE Yamhill St,0,1,View Incident View Source,accidental-injuries
1500341,"September 9, 2019",Pennsylvania,Philadelphia,7200 block of Limekiln Pike,0,1,View Incident View Source,accidental-injuries
1500180,"September 9, 2019",Tennessee,Nashville,3000 block of Village Trail,0,1,View Incident View Source,accidental-injuries
1500553,"September 9, 2019",Ohio,Cincinnati,Ridgeway Ave and Cleveland Ave,0,1,View Incident View Source,accidental-injuries
1500602,"September 9, 2019",West Virginia,Huntington,2627 5th Ave,0,1,View Incident View Source,accidental-injuries
1499662,"September 8, 2019",Tennessee,Memphis,700 block of Farris Rd,0,1,View Incident View Source,accidental-injuries
1500376,"September 8, 2019",Illinois,Springfield,1000 block of N 12th St,0,1,View Incident View Source,accidental-injuries
1499631,"September 8, 2019",Michigan,Detroit,10500 block of Whittier Ave,0,1,View Incident View Source,accidental-injuries
1499610,"September 8, 2019",Missouri,Saint Louis,4200 block of N Market St,0,1,View Incident View Source,accidental-injuries
1499393,"September 8, 2019",Wisconsin,Milwaukee,N 26th St and W Auer Ave,0,1,View Incident View Source,accidental-injuries
1499482,"September 8, 2019",Wisconsin,Menomonie,3900 block of 640th Street,0,1,View Incident View Source,accidental-injuries
1500042,"September 8, 2019",Florida,Tallahassee,700 Paul Russell Rd,0,1,View Incident View Source,accidental-injuries
1500044,"September 8, 2019",California,Oakland,900 block of Poplar St,0,1,View Incident View Source,accidental-injuries
1499526,"September 7, 2019",Texas,San Antonio,17203 NW Military Hwy,0,1,View Incident View Source,accidental-injuries
1499151,"September 7, 2019",Texas,Lake Jackson,100 block of Old Angleton Rd,0,1,View Incident View Source,accidental-injuries
1499619,"September 7, 2019",Michigan,Detroit,17500 block of Avon,0,1,View Incident View Source,accidental-injuries
1499791,"September 7, 2019",Minnesota,Crookston,,0,1,View Incident View Source,accidental-injuries
1499782,"September 7, 2019",Texas,New Braunfels,5990 Fm 725,0,1,View Incident View Source,accidental-injuries
1499293,"September 7, 2019",Wisconsin,Milwaukee (Wauwatosa),2727 N Mayfair Rd,0,1,View Incident View Source,accidental-injuries
1499261,"September 7, 2019",Illinois,Glenwood,100 block of S Young St,0,1,View Incident View Source,accidental-injuries
1499192,"September 6, 2019",Iowa,Des Moines,979 Oakridge Dr,0,1,View Incident View Source,accidental-injuries
1498633,"September 6, 2019",Illinois,East Saint Louis (Cahokia),Andrews Dr,0,1,View Incident View Source,accidental-injuries
1498843,"September 6, 2019",South Carolina,Columbia,100 Lorick Cir,0,1,View Incident View Source,accidental-injuries
1500934,"September 6, 2019",Texas,Houston,7400 Moline St,0,1,View Incident View Source,accidental-injuries
1498260,"September 6, 2019",Florida,Orlando,4534 Silver Star Rd,1,1,View Incident View Source,accidental-injuries
1498901,"September 6, 2019",North Carolina,Durham,Miller Dr,0,1,View Incident View Source,accidental-injuries
1498874,"September 6, 2019",Indiana,Indianapolis,3030 N Colorado Ave,0,2,View Incident View Source,accidental-injuries
1499037,"September 5, 2019",Illinois,Bloomington,,0,1,View Incident View Source,accidental-injuries
1498407,"September 5, 2019",Virginia,Lynchburg,400 block of Chambers St,0,1,View Incident View Source,accidental-injuries
1501593,"September 5, 2019",North Carolina,Hickory,960 US Highway 70 SE,0,1,View Incident View Source,accidental-injuries
1497107,"September 4, 2019",Michigan,Detroit,19200 block of Bentler St,0,1,View Incident View Source,accidental-injuries
1497906,"September 4, 2019",Michigan,Madison Heights,26000 block of Wolverine St,0,1,View Incident View Source,accidental-injuries
1497760,"September 4, 2019",Tennessee,Nashville,26th Ave N,0,1,View Incident View Source,accidental-injuries
1498116,"September 4, 2019",Oregon,Klamath Falls,3307 Laverne Ave,0,3,View Incident View Source,accidental-injuries
1498917,"September 3, 2019",Indiana,Richmond,600 block of N West L St,0,1,View Incident View Source,accidental-injuries
1497282,"September 3, 2019",Alabama,Tuscaloosa,5100 36th Ave E,0,1,View Incident View Source,accidental-injuries
1495009,"September 2, 2019",Texas,Port Neches,2200 block of 4th St,0,1,View Incident View Source,accidental-injuries
1494710,"September 2, 2019",Pennsylvania,Whitehall,4100 block of Springmill Road,0,1,View Incident View Source,accidental-injuries
1494614,"September 2, 2019",Michigan,Detroit,11530 E Outer Dr,0,1,View Incident View Source,accidental-injuries
1494595,"September 2, 2019",Michigan,Detroit,12900 block of Asbury Park,0,1,View Incident View Source,accidental-injuries
1494523,"September 2, 2019",Kentucky,Burnside,North Lake Dr and Dixie Bend Rd,0,1,View Incident View Source,accidental-injuries
1498823,"September 1, 2019",Florida,New Port Richey,,0,1,View Incident View Source,accidental-injuries
1496956,"September 1, 2019",West Virginia,Martinsburg,700 block of W King St,0,1,View Incident View Source,accidental-injuries
1494052,"September 1, 2019",Minnesota,Saint Paul,300 block of Maria Ave,0,2,View Incident View Source,accidental-injuries
1496740,"September 1, 2019",South Carolina,Columbia,2911 Two Notch Rd,0,1,View Incident View Source,accidental-injuries
1493487,"September 1, 2019",Pennsylvania,Pittsburgh,200 block of Copperfield Ave,0,1,View Incident View Source,accidental-injuries
1511492,"September 1, 2019",Wisconsin,Outagamie (county),,0,1,View Incident View Source,accidental-injuries
1493351,"September 1, 2019",Illinois,Chicago,1200 N Avers Ave,0,1,View Incident View Source,accidental-injuries
1494378,"September 1, 2019",Ohio,Cleveland,400 block of E 146th St,0,3,View Incident View Source,accidental-injuries
1494109,"August 31, 2019",Arkansas,West Helena,300 block of N Baldwin Ave,0,1,View Incident View Source,accidental-injuries
1497859,"August 31, 2019",Texas,Austin,5200 block of Marrymont Dr,0,1,View Incident View Source,accidental-injuries
1493515,"August 31, 2019",Michigan,Detroit,7000 block of W Warren,0,1,View Incident View Source,accidental-injuries
1493423,"August 31, 2019",Iowa,Des Moines,1100 block of 27th St,0,1,View Incident View Source,accidental-injuries
1492886,"August 30, 2019",Missouri,Columbia,2100 block of Whispering Meadows Ct,0,1,View Incident View Source,accidental-injuries
1513323,"August 30, 2019",Pennsylvania,Harrisburg (Paxtang),3323 Derry St,0,1,View Incident View Source,accidental-injuries
1491862,"August 30, 2019",Virginia,Newport News,32nd St and Wickham Ave,0,1,View Incident View Source,accidental-injuries
1491778,"August 30, 2019",Kentucky,Louisville,5200 block of Cedrus Circle,0,1,View Incident View Source,accidental-injuries
1494492,"August 30, 2019",Virginia,Henrico (Highland Springs),1600 block of Elsing Green Ct,0,1,View Incident View Source,accidental-injuries
1491963,"August 30, 2019",Pennsylvania,Philadelphia,5300 block of Upland St,0,1,View Incident View Source,accidental-injuries
1495433,"August 30, 2019",Ohio,Girard,200 block of Ohio Ave,0,1,View Incident View Source,accidental-injuries
1494163,"August 29, 2019",Kansas,Shawnee,11400 Johnson Dr,0,1,View Incident View Source,accidental-injuries
1497194,"August 29, 2019",Wisconsin,Fond Du Lac,300 block of S Seymour St,0,1,View Incident View Source,accidental-injuries
